date,year,model,pearson_ic,spearman_rank_ic,n
2018-01-31,2018,ridge,0.011899554611832636,0.019060407305007483,3443
2018-01-31,2018,lgbm,0.01710691196190047,0.007358306526461336,3443
2018-01-31,2018,ranker,0.06988110467013926,0.013245083674414106,3443
2018-02-28,2018,ridge,0.04987146140600397,0.05695265622951904,3424
2018-02-28,2018,lgbm,0.01473024615638398,0.013410629659746773,3424
2018-02-28,2018,ranker,-0.025605838731241008,-0.0207294814964857,3424
2018-03-29,2018,ridge,0.08611990002683924,0.06537584835945967,3374
2018-03-29,2018,lgbm,0.0409488659745362,0.051651217082038146,3374
2018-03-29,2018,ranker,0.10873681369868203,0.100406062618378,3374
2018-04-30,2018,ridge,0.10689730292420666,0.15292841618541028,3328
2018-04-30,2018,lgbm,0.11262302995384607,0.1613181871001243,3328
2018-04-30,2018,ranker,0.12713619626196257,0.13621237373649114,3328
2018-05-31,2018,ridge,0.03501177557868664,-0.03409842918769564,3355
2018-05-31,2018,lgbm,0.0017625171486903729,-0.021033141287477467,3355
2018-05-31,2018,ranker,0.043013886043423884,0.005228743618460868,3355
2018-06-29,2018,ridge,0.033501321875345186,0.02669500321261967,3484
2018-06-29,2018,lgbm,-0.021953283912187888,-0.003046302172633323,3484
2018-06-29,2018,ranker,-0.03887604849899129,-0.09811145052512694,3484
2018-07-31,2018,ridge,0.07687458497640497,0.07906384369764256,3343
2018-07-31,2018,lgbm,0.06557157449009415,0.09650836078415356,3343
2018-07-31,2018,ranker,0.04520078262666658,0.06571348860689549,3343
2018-08-31,2018,ridge,-0.025689831563391448,-0.0970300234269634,3335
2018-08-31,2018,lgbm,-0.04947091735024276,-0.08226607399060441,3335
2018-08-31,2018,ranker,-0.0757002550814273,-0.13967012193211878,3335
2018-09-28,2018,ridge,-0.04931978887002057,-0.1411871156367112,3384
2018-09-28,2018,lgbm,-0.029757634040882316,-0.1717980478010944,3384
2018-09-28,2018,ranker,-0.20838154634311382,-0.23181572710544532,3384
2018-10-31,2018,ridge,0.06235774914542663,0.02915015512779513,3360
2018-10-31,2018,lgbm,-0.009249780998615327,-0.0431617243770488,3360
2018-10-31,2018,ranker,-0.1351354353433943,-0.14468650334514502,3360
2018-11-30,2018,ridge,-0.09267441645284638,-0.232060263310337,3272
2018-11-30,2018,lgbm,-0.07300569103437608,-0.2773549928815434,3272
2018-11-30,2018,ranker,-0.10421591739113445,-0.24609689630813406,3272
2018-12-31,2018,ridge,0.1550832461076323,0.21379856841821038,3339
2018-12-31,2018,lgbm,0.11034439269099826,0.23803704154300642,3339
2018-12-31,2018,ranker,0.19084388966285726,0.2419884862027403,3339
2019-01-31,2019,ridge,0.10602565882529405,0.13183736928830206,3258
2019-01-31,2019,lgbm,0.08319847958353516,0.12330506208529335,3258
2019-01-31,2019,ranker,0.0817358301824005,0.09717166780040358,3258
2019-02-28,2019,ridge,-0.045582888111910455,-0.09901831129116738,3255
2019-02-28,2019,lgbm,-0.037856638990175065,-0.07639253375341758,3255
2019-02-28,2019,ranker,-0.11478182310050383,-0.14835683410433928,3255
2019-03-29,2019,ridge,0.08781145045020784,0.1025502619586526,3303
2019-03-29,2019,lgbm,0.09419852216454803,0.11886392874113749,3303
2019-03-29,2019,ranker,-0.03233399158186622,-0.04782117982497691,3303
2019-04-30,2019,ridge,-0.07892464744399937,-0.13895279670587496,3257
2019-04-30,2019,lgbm,0.15743790205581681,-0.0716816492580365,3257
2019-04-30,2019,ranker,-0.09971457911864368,-0.16725449615755225,3257
2019-05-31,2019,ridge,0.13678192640540804,0.21493853815345645,3210
2019-05-31,2019,lgbm,0.14107161019787265,0.18755456659663958,3210
2019-05-31,2019,ranker,0.09202180010523443,0.12385341148106292,3210
2019-06-28,2019,ridge,0.12749811718332388,0.10274307020520823,3341
2019-06-28,2019,lgbm,0.01988497460445745,0.07748270256107011,3341
2019-06-28,2019,ranker,-0.10102677950435657,-0.053960846701060945,3341
2019-07-31,2019,ridge,-0.06768721735690099,-0.11450106001333947,3233
2019-07-31,2019,lgbm,-0.052040934938025404,-0.05409376461874707,3233
2019-07-31,2019,ranker,-0.09984662367710044,-0.1493550404136513,3233
2019-08-30,2019,ridge,0.09049055651537265,0.0828627903950997,3182
2019-08-30,2019,lgbm,0.11505945152698457,0.1071553321148783,3182
2019-08-30,2019,ranker,0.006674826802054004,0.0163193639269285,3182
2019-09-30,2019,ridge,0.12951061992306925,0.16867835100843986,3231
2019-09-30,2019,lgbm,0.02867574958021875,0.11129556282728575,3231
2019-09-30,2019,ranker,0.11122098170598525,0.166528468928833,3231
2019-10-31,2019,ridge,-0.02060549643655535,0.06345151996214962,3159
2019-10-31,2019,lgbm,-0.08095991477761472,0.025333423141970915,3159
2019-10-31,2019,ranker,0.07150400427173252,0.0680459066090337,3159
2019-11-29,2019,ridge,-0.03219076092033739,0.08566879585130777,3204
2019-11-29,2019,lgbm,0.020302497636250257,0.031107712694168385,3204
2019-11-29,2019,ranker,0.1356679535702021,0.11065870108730734,3204
2019-12-31,2019,ridge,-0.005183189645189814,-0.06337855303342747,3358
2019-12-31,2019,lgbm,0.03779701311321573,-0.017055505348876926,3358
2019-12-31,2019,ranker,-0.11642041204414375,-0.14974268869269558,3358
2020-01-31,2020,ridge,-0.1779015725045503,-0.20793038787037754,3342
2020-01-31,2020,lgbm,-0.10003210706697538,-0.15590935435485287,3342
2020-01-31,2020,ranker,-0.0005839805514823911,-0.09101331418380541,3342
2020-03-31,2020,ridge,0.3845177321510612,0.40968656759122785,3301
